Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline
resultado,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_ecmo_dur,Número de días naturales que el paciente recibió ECLS/ECMO,,"Se refiere al número de días naturales que el paciente ha recibido oxigenación por membrana extracorpórea (ECMO), también llamada soporte vital extracorpóreo (ECLS).",Escriba el número total de días naturales que el paciente recibió ECLS/ECMO durante el ingreso (incluido el uso en cualquier momento durante el ingreso).
resultado,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_prone,Posición prona,"1, Sí | 0, No | 99, Desconocido",La posición prona se refiere al acto de colocar al paciente en posición boca abajo para facilitar la ventilación. Esto incluye tanto a pacientes con ventilación invasiva/intubados como a pacientes no intubados o con ventilación autónoma. ,Indique «Sí» para cualquier paciente que haya estado en posición prona para facilitar la ventilación en cualquier momento durante el ingreso.
resultado,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_prone_when,¿Cuándo se colocó al paciente en posición prona?,"1, Durante la ventilación invasiva | 2, Durante la autoventilación | 99, Desconocida",Se refiere al tipo de ventilación asistida cuando el paciente se colocó en posición prona. Puede tratarse de pacientes con ventilación invasiva/intubados o pacientes no intubados/autoventilados.,Especifique el tipo de ventilación asistida administrada cuando el paciente fue colocado en posición prona.
resultado,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_prone_awake,¿Estaba consciente?,"1, Sí | 0, No | 99, Desconocido","Se refiere a la práctica de colocar a los pacientes en posición prona mientras están despiertos, sin sedación, para mejorar la oxigenación.",Indique «Sí» si se utilizó la posición prona despierto en cualquier momento durante el ingreso.
resultado,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_othersuppleo2,Otras intervenciones o procedimientos de asistencia respiratoria,"1, Sí | 0, No | 99, Desconocido",Se refiere a cualquier otra intervención o procedimiento específico de asistencia respiratoria no caracterizado de otro modo que usted considere relevante.,Indique «Sí» si se utilizaron otras intervenciones o procedimientos de asistencia respiratoria en cualquier momento durante la hospitalización.
resultado,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_othersuppleo2_spec,Especifique otras intervenciones o procedimientos de asistencia respiratoria,,Se refiere a cualquier otra intervención o procedimiento específico de asistencia respiratoria no caracterizado de otro modo que considere relevante.,"Si la respuesta es «Sí», especifique las intervenciones o procedimientos de asistencia respiratoria no caracterizados de otro modo que considere relevantes."
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_critcare,¿Se administraron intervenciones terapéuticas de cuidados avanzados (incluido el soporte orgánico agudo y los cuidados intensivos) durante esta hospitalización?,"1, Sí | 0, No | 99, Desconocido","Se refiere a cualquier intervención o procedimiento terapéutico de cuidados avanzados (incluido el soporte orgánico agudo y los cuidados intensivos) que se haya administrado en cualquier momento durante la hospitalización. Esta sección no incluye las intervenciones de soporte de los órganos respiratorios, que se registran por separado en otra sección.",Indique «Sí» si se administraron intervenciones o procedimientos terapéuticos de cuidados avanzados (incluidos el soporte orgánico agudo y los cuidados intensivos) en cualquier momento durante la hospitalización.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_icu,Ingreso en la UCI/UTI/UDH/unidad de cuidados intermedios,"1, Sí | 0, No | 99, Desconocido","Se refiere a unidades de cuidados intensivos (UCI), unidades de terapia/tratamiento intensivo (UTI), unidades de cuidados críticos, unidades de alta dependencia (UAD) o unidades de nivel similar.",Indique «Sí» si el paciente fue ingresado en la UCI (o en una unidad de nivel similar) al menos una vez en cualquier momento durante su hospitalización.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_icu_ongoing,¿Sigue en la UCI/UTI/UDH/unidad de cuidados intermedios?,"1, Sí | 0, No | 99, Desconocido",Se refiere a la hospitalización en curso en la UCI/UTI/UAD/unidad de cuidados intermedios.,Indique «Sí» si el paciente sigue ingresado en la UCI (o en una unidad de nivel similar).
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_icu_date,Fecha del primer ingreso en la UCI/UTI/UDH/unidad de cuidados intermedios,,Se refiere a la fecha del primer ingreso en la UCI (o unidad de nivel similar).,Escriba la fecha en formato DD/MM/AAAA.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_icu_disdate,Fecha del primer alta de la UCI,,Se refiere a la fecha del primer alta de la UCI (o unidad de nivel similar).,Escriba la fecha en formato DD/MM/AAAA.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_icu_dur,Duración del primer ingreso en la UCI/UTI/UDH/unidad de cuidados intermedios (días),,Se refiere a la duración total de la primera admisión en la UCI (o unidad de nivel similar).,Escriba el número total de días naturales que el paciente estuvo ingresado en la UCI.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_icu_readm,¿El paciente ingresó en la UCI/UTI/UDH/unidad de cuidados intermedios más de una vez? ,"1, Sí | 0, No | 99, Desconocido",Se refiere a cualquier admisión en una unidad de cuidados intensivos (o unidad de nivel similar) en cualquier momento durante la hospitalización del paciente.,Indique «Sí» si el paciente fue ingresado en la UCI más de una vez en cualquier momento durante su hospitalización.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_icu_findate,Fecha del último ingreso en la UCI/UTI/UDI/unidad de cuidados intermedios,,Se refiere a la fecha de la primera admisión en la UCI (o unidad de nivel similar).,Introduzca la fecha en formato DD/MM/AAAA.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_icu_findur,Duración del último ingreso en la UCI/UTI/UDI/unidad de cuidados intermedios (días),,Se refiere a la duración total de la última admisión en la UCI (o unidad de nivel similar).,Escriba el número total de días naturales que el paciente estuvo ingresado en la UCI.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_neuromuscu,Agentes bloqueantes neuromusculares,"1, Sí | 0, No | 99, Desconocido","Se refiere al uso de bloqueadores neuromusculares en cualquier momento durante la hospitalización del paciente. Algunos ejemplos son Atracurium, Cisatracurium, Nimbex, Norcuron, Pancuronium, Pavulon, Rocuronium, Tracrium, Vecuronium y Zemuron.",Indique «Sí» si se utilizaron bloqueantes neuromusculares en cualquier momento durante esta admisión.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_neuromuscu_reas,Razón de los agentes bloqueadores neuromusculares,"1, Parálisis utilizada para el control de la PIC | 2, Para mejorar la sincronía del ventilador | 88, otro",,
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_neuromuscu_dur,Número de días calendario de duración de los bloqueadores neuromusculares durante el ingreso,,,
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_neurosed,Sedación neuroprotectora,"1, sí | 0, No | 99, Desconocido",,
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_neurosed_type,Agente sedante neuroprotector,"1, infusión de propofol | 2, infusión de midazolam",,
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_neurosed_dur,Número de días naturales en sedación neuroprotectora durante el ingreso,,,
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_barbcoma,coma barbitúrico,"1, sí | 0, No | 99, Desconocido",,
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_barbcoma_type,Agente de coma barbitúrico,"1, infusión de tiopentano/pentobarbital | 88, otro",,
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_barbcoma_dur,Número de días naturales en coma por barbitúricos durante el ingreso,,,
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_nitricoxid,Óxido nítrico inhalado,"1, Sí | 0, No | 99, Desconocido","Se refiere al óxido nítrico como inhalante en cualquier momento durante la admisión del paciente. El óxido nítrico inhalado se utiliza normalmente para la insuficiencia respiratoria hipóxica, entre otros usos.",Indique «Sí» si se utilizó óxido nítrico inhalado en cualquier momento durante esta admisión.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_tracheosto,Traqueotomía,"1, Sí | 0, No | 99, Desconocido","Se refiere a la formación quirúrgica de una abertura en la tráquea a través del cuello, o a la abertura así creada.",Indique «Sí» si se le practicó una traqueotomía al paciente en cualquier momento durante la admisión.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_rtt,Terapia de sustitución renal (TSR) o diálisis,"1, Sí | 0, No | 99, Desconocido","Se refiere a los tratamientos que sustituyen la función de filtrado de la sangre de los riñones. Incluye la diálisis (hemodiálisis o diálisis peritoneal), la hemofiltración y la hemodiafiltración en cualquier momento durante la hospitalización del paciente. Puede ser intermitente o continua.",Indique «Sí» si el paciente recibió terapia de reemplazo renal continuo o hemodiálisis intermitente en cualquier momento durante la hospitalización.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_rtt_ongoing,¿Sigue en tratamiento?,"1, Sí | 0, No | 99, Desconocido",Se refiere a la terapia de reemplazo renal (TRR) o diálisis en curso.,Indique «Sí» si el paciente sigue en terapia de sustitución renal (TSR) o diálisis.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_rtt_dur,Número de días naturales en TSR o duración de la diálisis durante el ingreso,,Se refiere al número total de días que el paciente recibió TRR o diálisis en cualquier momento durante esta hospitalización.,"Escriba el número total de días naturales que el paciente recibió TSR o diálisis en cualquier momento durante esta admisión. Incluso si el paciente recibió este tratamiento más de una vez en un día natural (es decir, entre las 00:00 y las 24:00 horas), se cuenta como uno en el número total de días."
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_inotropesv,Inotrópicos/vasopresores,"1, Sí | 0, No | 99, Desconocido","Se refiere al uso continuo de un vasopresor o inotrópico durante al menos una hora en cualquier momento durante el ingreso del paciente. Los agentes incluyen norepinefrina, epinefrina, vasopresina, terlipresina y fenilefrina. Los inotrópicos «positivos» de uso común incluyen dobutamina, dopamina, milrinona y adrenalina (epinefrina).",Indique «Sí» si el paciente recibió inotrópicos/vasopresores durante al menos una hora en cualquier momento durante la hospitalización.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_inotropesv_ongoing,¿Sigue en tratamiento?,"1, Sí | 0, No | 99, Desconocido",Se refiere a la terapia inotrópica/vasoactiva en curso.,Indique «Sí» si el paciente sigue en terapia inotrópica/vasoactiva.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_inotropesv_type,Tipo vasopresor/soporte inotrópico,"1, Dopamina < 5ug/kg/min O dobutamina O milrinona O levosimendán | 2, dopamina 5-15 ug/kg/min O epinefrina (adrenalina)/norepinefrina (noradrenalina) <= 0,1 ug/kg/min O vasopresina O fenilefrina | 3, dopamina >15 ug/kg/min O epinefrina (adrenalina)/norepinefrina (noradrenalina) >0,1 ug/kg/min",,
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_inotropesv_dur,Duración total de los inotrópicos/vasopresores durante la admisión (días),,Se refiere al número total de días durante esta admisión en los que el paciente recibió terapia inotrópica/vasoactiva.,Escriba el número total de días naturales que el paciente recibió terapia inotrópica o vasoactiva en cualquier momento durante esta admisión.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_critcareunlst,Otras intervenciones o procedimientos de cuidados intensivos,"1, Sí | 0, No | 99, Desconocido",Se refiere a cualquier otra intervención o procedimiento terapéutico específico de cuidados intensivos no caracterizado de otro modo que usted considere relevante.,Indique «Sí» si se utilizaron otras intervenciones o procedimientos de cuidados intensivos en cualquier momento durante la hospitalización.
resultado,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas desde el día de presentación hasta el alta o desenlace,crito_critcareunlst_oth,Si es otro: Especifique otras intervenciones o procedimientos de cuidados intensivos,,Se refiere a cualquier otra intervención o procedimiento terapéutico específico de cuidados intensivos no caracterizado de otro modo que usted considere relevante.,"Si la respuesta es «Sí», especifique las intervenciones terapéuticas o los procedimientos de cuidados intensivos no caracterizados de otro modo que considere relevantes."
resultado,DIAGNÓSTICO,diagn_primary,Diagnóstico principal,,Se refiere al diagnóstico principal (primario) por el que el paciente buscó atención o fue ingresado en el centro.,Seleccione la opción más adecuada que indique el diagnóstico.
resultado,DIAGNÓSTICO,diagn_primary_type,Tipo de diagnóstico,"1, Diagnóstico clínico | 2, Confirmado por laboratorio | 3, Confirmado radiológicamente (por ejemplo, radiografía de tórax, TC) | 99, Desconocido | 88, Otros",Se refiere al método utilizado para diagnosticar la afección. El diagnóstico clínico se refiere a basarse en los signos y síntomas clínicos. Confirmado por laboratorio se refiere al uso de investigaciones de laboratorio. Confirmado radiológicamente se refiere a basarse en modalidades de imagen.,Seleccione la opción más adecuada que indique el tipo de diagnóstico.
resultado,DIAGNÓSTICO,diagn_secondary,Diagnóstico secundario,,Se refiere al diagnóstico secundario que estaba presente en el momento en que el paciente solicitó atención o se desarrolló durante el ingreso.,Seleccione la opción más adecuada que indique el diagnóstico.
resultado,DIAGNÓSTICO,diagn_secondary_type,Tipo de diagnóstico,"1, Diagnóstico clínico | 2, Confirmado por laboratorio | 3, Confirmado radiológicamente (por ejemplo, radiografía de tórax, TC) | 99, Desconocido | 88, Otros",Se refiere al método utilizado para diagnosticar la afección. El diagnóstico clínico se basa en los signos y síntomas clínicos. Confirmado por laboratorio se refiere al uso de pruebas de laboratorio. Confirmado radiológicamente se refiere al uso de técnicas de imagen.,Seleccione la opción más adecuada que indique el tipo de diagnóstico.
resultado,DIAGNÓSTICO,diagn_additional,Diagnóstico adicional,,Se refiere al diagnóstico adicional que estaba presente en el momento en que el paciente solicitó atención o se desarrolló durante el ingreso.,Seleccione la opción más adecuada que indique el diagnóstico.
resultado,DIAGNÓSTICO,diagn_additional_list,Diagnóstico adicional,,Se refiere a los diagnósticos adicionales que estaban presentes en el momento en que el paciente solicitó atención médica o que se desarrollaron durante la hospitalización.,Seleccione la opción más adecuada que indique el diagnóstico.
resultado,DIAGNÓSTICO,diagn_additional_type,Tipo de diagnóstico,"1, Diagnóstico clínico | 2, Confirmado por laboratorio | 3, Confirmado radiológicamente (por ejemplo, radiografía de tórax, TC) | 99, Desconocido | 88, Otros",Se refiere al método utilizado para diagnosticar la afección. El diagnóstico clínico se basa en los signos y síntomas clínicos. Confirmado por laboratorio se refiere al uso de pruebas de laboratorio. Confirmado radiológicamente se refiere a basarse en modalidades de imagen.,Seleccione la opción más adecuada que indique el tipo de diagnóstico.
resultado,DIAGNÓSTICO,diagn_additional2,Diagnóstico adicional,,Se refiere al diagnóstico adicional que estaba presente en el momento en que el paciente solicitó atención o se desarrolló durante la admisión.,Seleccione la opción más adecuada que indique el diagnóstico.
resultado,DIAGNÓSTICO,diagn_additional2_list,Diagnóstico adicional,,Se refiere a los diagnósticos adicionales que estaban presentes en el momento en que el paciente solicitó atención médica o que se desarrollaron durante la hospitalización.,Seleccione la opción más adecuada que indique el diagnóstico.
resultado,DIAGNÓSTICO,diagn_additional2_type,Tipo de diagnóstico,"1, Diagnóstico clínico | 2, Confirmado por laboratorio | 3, Confirmado radiológicamente (por ejemplo, radiografía de tórax, TC) | 99, Desconocido | 88, Otros",Se refiere al método utilizado para diagnosticar la afección. El diagnóstico clínico se refiere a basarse en los signos y síntomas clínicos. Confirmado por laboratorio se refiere al uso de pruebas de laboratorio. Confirmado radiológicamente se refiere a basarse en modalidades de diagnóstico por imagen.,Seleccione la opción más adecuada que indique el tipo de diagnóstico.
resultado,DIAGNÓSTICO,diagn_mpox_clade,Clado de mpox,"1, Ia | 2, Ib | 3, subtipo I desconocido | 4, IIa | 5, IIb | 6, subtipo II desconocido | 7, no realizado | 99, desconocido | 88, otro",Se refiere al clado del virus del mpox identificado durante las pruebas de mpox.,Seleccione la opción más adecuada que represente el clado del virus del mpox identificado durante las pruebas de mpox.
resultado,DIAGNÓSTICO,diagn_mpox_cladeoth,Especifique otro clado de mpox,,Se refiere al clado del virus del mpox identificado durante las pruebas de mpox.,"Si es «Otro», escriba el clado del virus del mpox identificado durante las pruebas de mpox."
resultado,DIAGNÓSTICO,diagn_ebola_type,Si algún diagnóstico es enfermedad por el virus del Ébola (EVE): Cepa,"1, Ébolavirus de Zaire (ZEBOV) | 2, Ébolavirus de Sudán (SUDV) | 3, Ébolavirus Reston (RESTV) | 4, Ébolavirus del bosque de Taï (TAFV) | 5, Ébolavirus Bundibugyo (BDBV) | 88, Otro | 99, Desconocido",Esto se refiere a la cepa del virus del Ébola.,"Si hay infección por el virus del Ébola ""confirmada por laboratorio"", seleccione la opción más adecuada correspondiente al tipo de virus del Ébola detectado."
resultado,DIAGNÓSTICO,diagn_ebola_type_oth,Especificar otra cepa de la enfermedad del virus del Ébola (EVE),,Esto se refiere a la cepa del virus del Ébola.,"Si es ""Otro"", especifique el tipo de virus del Ébola."
resultado,DIAGNÓSTICO,diagn_denguetyp,Si algún diagnóstico es dengue: tipo,"1, DENV1 | 2, DENV2 | 3, DENV3 | 4, DENV4","Se refiere a la etiqueta del serotipo de la especie viral del virus del dengue, que es un virus ARN monocatenario de sentido positivo de la familia Flaviviridae y el género Flavivirus, detectado mediante la prueba PCR.",Seleccione la opción más adecuada que represente la etiqueta del serotipo de la especie viral del virus del dengue detectada mediante la prueba de PCR.
resultado,DIAGNÓSTICO,diagn_dengueclass,¿Cuál fue la clasificación final del dengue?,"1, Dengue sin complicaciones | 2, Dengue con signos de alerta | 3, Dengue grave",Se refiere a la clasificación del dengue de la Organización Mundial de la Salud de 2009. ,Seleccione la opción más adecuada que corresponda a la clasificación final del dengue (basada en la clasificación del dengue de la Organización Mundial de la Salud de 2009).
resultado,DIAGNÓSTICO,diagn_dengueclass_dss,Síndrome de shock por dengue,"1, Sí | 0, No | 99, Desconocido",El síndrome de shock por dengue (DSS) se refiere a una fuga plasmática grave que provoca shock y/o acumulación de líquido con dificultad respiratoria.,Indique «Sí» si el paciente presenta esta complicación del dengue grave que experimentó durante su ingreso.
resultado,DIAGNÓSTICO,diagn_dengueclass_sevbl,Hemorragia grave,"1, Sí | 0, No | 99, Desconocido",Se refiere a una hemorragia grave según la evaluación del médico.,Indique «Sí» si el paciente presenta esta complicación del dengue grave que experimentó durante su ingreso.
resultado,DIAGNÓSTICO,diagn_dengueclass_sevorgimp,Deterioro orgánico grave,"1, Sí | 0, No | 99, Desconocido","Se refiere a una afectación grave de los órganos, que puede incluir: la afectación hepática se indica por un nivel de AST o ALT superior o igual a 1000 UI/L, la afectación del sistema nervioso se evidencia por alteración de la conciencia.",Indique «Sí» si el paciente presenta esta complicación del dengue grave que experimentó durante su ingreso.
resultado,DIAGNÓSTICO,diagn_hepatitis_type,Tipo de hepatitis,"1, A | 2, B | 3, C | 4, D | 5, E | 88, Otros","Se refiere tanto a los virus de ADN como a los de ARN, así como a los virus de origen humano y animal, siguiendo una clasificación no taxonómica de virus no relacionados entre sí, que causan inflamación y disfunción hepática.","Si la infección por el virus de la hepatitis está «confirmada por laboratorio», seleccione la opción más adecuada que corresponda al tipo de virus de la hepatitis detectado."
resultado,DIAGNÓSTICO,diagn_hepatitis_type_oth,Especificar otro tipo de hepatitis,,"Se refiere tanto a virus de ADN como de ARN, así como a virus de origen humano y animal, siguiendo una clasificación no taxonómica de virus no relacionados, que causan inflamación y disfunción hepática.","Si es «Otro», especifique el tipo de virus de la hepatitis. "
resultado,DIAGNÓSTICO,diagn_chick_type,Si el diagnóstico es Chikungunya: Tipo,"1, Chikungunya (forma articular clásica + fiebre) | 2, Chikungunya con manifestaciones extraarticulares | 3, chikungunya severo",,
resultado,DIAGNÓSTICO,diagn_bacte,Infección bacteriana (especificar),,Se refiere al método de identificación o exclusión de una infección bacteriana en esta admisión.,Seleccione la opción más adecuada que represente el método de identificación o exclusión de una infección bacteriana en esta admisión.
resultado,DIAGNÓSTICO,diagn_bacte_cont,Infección bacteriana (si se confirma en laboratorio),"1, Adquirido en la comunidad | 2, Adquirido en el hospital | 99, Desconocido",Se refiere al método de identificación o exclusión de una infección bacteriana en esta admisión.,Seleccione la opción más adecuada que represente el método de identificación o exclusión de una infección bacteriana en esta admisión.
resultado,DIAGNÓSTICO,diagn_pathounlist,Otros patógenos detectados,"1, Sí | 0, No | 99, Desconocido",Se refiere a la detección de otros patógenos no enumerados anteriormente.,Especifique otros patógenos detectados que no figuran en la lista anterior.
resultado,DIAGNÓSTICO,diagn_pathounlist_cont,Otros patógenos (si se confirma en laboratorio),"1, Adquirido en la comunidad | 2, Adquirido en el hospital | 99, Desconocido",Se refiere al método para identificar o descartar una infección bacteriana en esta admisión.,Seleccione la opción más adecuada que represente el método de identificación o exclusión de una infección bacteriana en esta admisión.
resultado,EVALUACIÓN ARTICULAR,joint_date,Fecha de evaluación (Escala CHICK-DAS),,,
resultado,EVALUACIÓN ARTICULAR,joint_tjtdsc,Instrucciones: Marque cada articulación que esté sensible a la palpación. Las juntas DAS28 se enumeran a continuación. Las articulaciones del tobillo (no DAS28) se recopilan por separado para CHIK-DAS TJC30.,,,
resultado,EVALUACIÓN ARTICULAR,joint_tjt,Conteo de Conjuntos de Licitación (uniones DAS28) completado,"1, sí | 0, no",,
resultado,EVALUACIÓN ARTICULAR,joint_tjt_shoulder,Hombros (glenohumeral),"0, 0 | 1, 1 | 2, 2 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_tjt_elbow,Codos,"0, 0 | 1, 1 | 2, 2 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_tjt_wrist,Muñecas (radiocarpianas),"0, 0 | 1, 1 | 2, 2 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_tjt_mcp,Pequeñas articulaciones de la mano (articulaciones MCP),"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_tjt_pip,Pequeñas articulaciones de la mano (articulaciones PIP),"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_tjt_knee,rodillas,"0, 0 | 1, 1 | 2, 2 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_tjt_descankle,Tobillos sensibles (adición de CHIK-DAS),,,
resultado,EVALUACIÓN ARTICULAR,joint_tjt_ankle,Tobillos (para CHIK-DAS TJC30),"0, 0 | 1, 1 | 2, 2 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_tjt_calc28,TJC28 — Conteo Conjunto de Licitaciones (DAS28),"if([joint_tjt_shoulder]=99,0,[joint_tjt_shoulder]) + if([joint_tjt_elbow]=99,0,[joint_tjt_elbow]) + if([joint_tjt_wrist]=99,0,[joint_tjt_wrist]) + if([joint_tjt_mcp]=99,0,[joint_tjt_mcp]) + if([joint_tjt_pip]=99,0,[joint_tjt_pip]) + if([joint_tjt_knee]=99,0,[joint_tjt_knee])",,
resultado,EVALUACIÓN ARTICULAR,joint_tjt_calc30,TJC30 — Conteo conjunto de licitaciones (CHIK-DAS),"[joint_tjt_calc28] +if([joint_tjt_ankle]=99,0,[joint_tjt_ankle])",,
resultado,EVALUACIÓN ARTICULAR,joint_sjtdsc,Instrucciones: Marque cada articulación que esté inflamada durante el examen.,,,
resultado,EVALUACIÓN ARTICULAR,joint_sjt,Se completó el recuento de articulaciones inflamadas (articulaciones DAS28),"1, sí | 0, no",,
resultado,EVALUACIÓN ARTICULAR,joint_sjt_shoulder,Hombros (glenohumeral),"0, 0 | 1, 1 | 2, 2 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_sjt_elbow,Codos,"0, 0 | 1, 1 | 2, 2 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_sjt_wrist,Muñecas (radiocarpianas),"0, 0 | 1, 1 | 2, 2 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_sjt_mcp,Pequeñas articulaciones de la mano (articulaciones MCP),"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_sjt_pip,Pequeñas articulaciones de la mano (articulaciones PIP),"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_sjt_knee,rodillas,"0, 0 | 1, 1 | 2, 2 | 99, Desconocido",,
resultado,EVALUACIÓN ARTICULAR,joint_sjt_calc28,SJC28 — Recuento de articulaciones inflamadas (DAS28),"if([joint_sjt_shoulder]=99,0,[joint_sjt_shoulder]) + if([joint_sjt_elbow]=99,0,[joint_sjt_elbow]) + if([joint_sjt_wrist]=99,0,[joint_sjt_wrist]) + si([joint_sjt_mcp]=99,0,[joint_sjt_mcp]) + si([joint_sjt_pip]=99,0,[joint_sjt_pip]) + si([joint_sjt_knee]=99,0,[joint_sjt_knee])",,
resultado,EVALUACIÓN ARTICULAR,joint_crp,PCR: proteína C reactiva (mg/l),,,
